product_code,item_category_id,category,n_obs,n_stores,n_weeks,total_units,total_revenue,unique_prices,mean_price,std_price,median_units,max_units,return_units,promo_ref_rows,promo_rate,price_cv,coverage_rate,promo_ref_coverage,return_rate
17769,37,Кино - Blu-Ray,37,13,24,41.0,14458.5,3,340.8784,174.19336,1.0,2.0,0.0,6,1.0,0.5110132,0.025342465753424658,0.16216216216216217,0.0
1777,55,Музыка - CD локального производства,109,18,57,115.0,34370.0,2,298.93118,0.7183697,1.0,2.0,0.0,43,0.0,0.0024031275,0.07465753424657534,0.3944954128440367,0.0
17770,40,Кино - DVD,9,6,8,9.0,1832.0,4,203.55556,58.333332,1.0,1.0,0.0,0,,0.28657204,0.0061643835616438354,0.0,0.0
17771,40,Кино - DVD,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17776,37,Кино - Blu-Ray,2,2,2,2.0,1998.0,1,999.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
17777,40,Кино - DVD,58,17,36,59.0,8091.55,4,136.94052,24.49221,1.0,2.0,0.0,12,0.16666666666666666,0.1788529,0.03972602739726028,0.20689655172413793,0.0
17778,37,Кино - Blu-Ray,27,15,21,27.0,12373.0,2,458.25925,156.30164,1.0,1.0,0.0,0,,0.34107688,0.018493150684931507,0.0,0.0
17779,40,Кино - DVD,39,15,24,44.0,13706.0,2,306.69232,68.38211,1.0,2.0,1.0,3,1.0,0.22296649,0.02671232876712329,0.07692307692307693,0.022222222222222223
1778,55,Музыка - CD локального производства,120,19,54,126.0,37674.0,1,299.0,0.0,1.0,2.0,0.0,51,0.0,0.0,0.0821917808219178,0.425,0.0
17780,40,Кино - DVD,22,10,16,25.0,8325.0,2,330.81818,58.848988,1.0,2.0,0.0,0,,0.17788923,0.015068493150684932,0.0,0.0
17781,37,Кино - Blu-Ray,159,20,38,182.0,51058.0,4,282.27045,50.258785,1.0,4.0,0.0,88,0.4659090909090909,0.17805189,0.10890410958904109,0.5534591194968553,0.0
17782,40,Кино - DVD,341,20,45,1012.0,403163.94,17,398.66794,2.0628989,1.0,35.0,0.0,261,0.0,0.005174479,0.23356164383561645,0.7653958944281525,0.0
17783,38,Кино - Blu-Ray 3D,76,20,27,99.0,146450.0,6,1481.225,47.22542,1.0,5.0,0.0,18,0.0,0.03188268,0.052054794520547946,0.23684210526315788,0.0
17784,37,Кино - Blu-Ray,116,20,35,169.0,125455.0,10,744.18823,16.515821,1.0,7.0,0.0,48,0.0,0.02219307,0.07945205479452055,0.41379310344827586,0.0
17785,40,Кино - DVD,184,20,37,258.0,38434.55,2,148.95952,0.54922104,1.0,4.0,0.0,107,0.0,0.003687049,0.12602739726027398,0.5815217391304348,0.0
17786,40,Кино - DVD,3,3,3,3.0,356.0,2,118.666664,52.538876,1.0,1.0,0.0,0,,0.44274333,0.002054794520547945,0.0,0.0
17787,37,Кино - Blu-Ray,85,19,44,89.0,20671.7,6,233.83235,104.5894,1.0,2.0,0.0,28,0.6428571428571429,0.44728372,0.05821917808219178,0.32941176470588235,0.0
17788,40,Кино - DVD,75,20,37,77.0,11421.9,3,148.31866,5.888828,1.0,2.0,0.0,14,0.07142857142857142,0.03970389,0.05136986301369863,0.18666666666666668,0.0
1779,59,Музыка - Музыкальное видео,16,8,15,17.0,5733.0,2,336.5,34.1565,1.0,2.0,0.0,0,,0.101505205,0.010958904109589041,0.0,0.0
17790,38,Кино - Blu-Ray 3D,34,17,16,34.0,24366.0,2,716.64703,327.03497,1.0,1.0,1.0,3,1.0,0.45634037,0.023287671232876714,0.08823529411764706,0.02857142857142857
17791,37,Кино - Blu-Ray,3,2,3,3.0,1094.0,2,364.66666,57.735027,1.0,1.0,0.0,0,,0.15832275,0.002054794520547945,0.0,0.0
17792,37,Кино - Blu-Ray,117,20,46,121.0,38609.89,12,319.48532,74.8466,1.0,2.0,0.0,44,0.7272727272727273,0.23427244,0.08013698630136987,0.37606837606837606,0.0
17793,40,Кино - DVD,3,3,2,3.0,494.0,2,164.66667,28.867514,1.0,1.0,0.0,0,,0.17530878,0.002054794520547945,0.0,0.0
17794,40,Кино - DVD,358,20,71,445.0,66266.95,6,148.89386,1.6223247,1.0,4.0,1.0,278,0.0035971223021582736,0.010895847,0.2452054794520548,0.776536312849162,0.002242152466367713
17795,41,Кино - Коллекционное,70,19,33,74.0,33203.55,2,448.6793,2.6832898,1.0,2.0,0.0,22,0.0,0.005980418,0.04794520547945205,0.3142857142857143,0.0
17796,40,Кино - DVD,6,5,6,6.0,1488.0,3,248.0,31.622776,1.0,1.0,0.0,0,,0.12751119,0.00410958904109589,0.0,0.0
17797,55,Музыка - CD локального производства,46,17,23,48.0,9552.0,1,199.0,0.0,1.0,2.0,0.0,3,0.0,0.0,0.031506849315068496,0.06521739130434782,0.0
17799,37,Кино - Blu-Ray,21,14,16,21.0,6106.47,9,290.7843,58.89565,1.0,1.0,0.0,0,,0.20254068,0.014383561643835616,0.0,0.0
1780,55,Музыка - CD локального производства,9,6,7,9.0,582.0,3,64.666664,27.838821,1.0,1.0,0.0,0,,0.43049726,0.0061643835616438354,0.0,0.0
17800,40,Кино - DVD,7,6,6,7.0,686.0,1,98.0,0.0,1.0,1.0,0.0,0,,0.0,0.004794520547945206,0.0,0.0
17801,40,Кино - DVD,20,13,10,25.0,700.0,1,28.0,0.0,1.0,3.0,0.0,3,0.0,0.0,0.0136986301369863,0.15,0.0
17802,40,Кино - DVD,148,20,19,372.0,148408.05,2,398.8652,1.6398809,2.0,16.0,0.0,69,0.014492753623188406,0.0041113663,0.10136986301369863,0.46621621621621623,0.0
17803,37,Кино - Blu-Ray,68,19,13,99.0,54158.55,4,547.3823,8.066481,1.0,5.0,0.0,13,0.0,0.014736465,0.04657534246575343,0.19117647058823528,0.0
17804,40,Кино - DVD,17,11,7,21.0,3129.0,1,149.0,0.0,1.0,3.0,0.0,0,,0.0,0.011643835616438357,0.0,0.0
17805,37,Кино - Blu-Ray,3,3,3,3.0,1350.27,2,450.09,84.714615,1.0,1.0,0.0,0,,0.18821706,0.002054794520547945,0.0,0.0
17806,40,Кино - DVD,204,20,43,437.0,174363.0,1,399.0,0.0,1.0,21.0,1.0,127,0.0,0.0,0.13972602739726028,0.6225490196078431,0.00228310502283105
17807,37,Кино - Blu-Ray,59,16,27,80.0,43919.8,2,548.99664,0.018247627,1.0,4.0,0.0,14,0.0,3.323814e-05,0.04041095890410959,0.23728813559322035,0.0
17808,40,Кино - DVD,84,18,34,96.0,14296.55,2,148.9113,0.8128613,1.0,5.0,1.0,26,0.0,0.005458695,0.057534246575342465,0.30952380952380953,0.010309278350515464
17809,55,Музыка - CD локального производства,144,20,68,149.0,51913.2,3,348.39026,5.9967966,1.0,2.0,0.0,70,0.014285714285714285,0.017212871,0.09863013698630137,0.4861111111111111,0.0
1781,55,Музыка - CD локального производства,54,16,40,55.0,16445.0,1,299.0,0.0,1.0,2.0,0.0,9,0.0,0.0,0.036986301369863014,0.16666666666666666,0.0
17810,37,Кино - Blu-Ray,52,20,32,53.0,17015.46,7,321.4656,92.22278,1.0,2.0,0.0,5,0.4,0.28688225,0.03561643835616438,0.09615384615384616,0.0
17811,40,Кино - DVD,342,20,69,469.0,57379.5,7,127.2136,24.83114,1.0,32.0,0.0,262,0.38549618320610685,0.1951925,0.23424657534246576,0.7660818713450293,0.0
17812,37,Кино - Blu-Ray,4,4,4,4.0,1442.0,2,360.5,75.0,1.0,1.0,0.0,0,,0.20804438,0.0027397260273972603,0.0,0.0
17813,40,Кино - DVD,12,7,12,12.0,3832.9,4,319.40833,40.121643,1.0,1.0,0.0,0,,0.1256124,0.00821917808219178,0.0,0.0
17814,40,Кино - DVD,8,8,1,37.0,14763.0,1,399.0,0.0,5.5,7.0,0.0,0,,0.0,0.005479452054794521,0.0,0.0
17815,38,Кино - Blu-Ray 3D,2,2,1,2.0,2998.0,1,1499.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
17816,37,Кино - Blu-Ray,4,4,1,7.0,3843.0,1,549.0,0.0,1.5,3.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
17818,37,Кино - Blu-Ray,177,20,43,240.0,31543.35,17,134.21387,20.259604,1.0,5.0,0.0,102,0.4117647058823529,0.15095015,0.12123287671232877,0.576271186440678,0.0
17819,40,Кино - DVD,71,16,38,75.0,8128.8,5,106.81408,45.630783,1.0,2.0,0.0,24,0.8333333333333334,0.4271982,0.04863013698630137,0.3380281690140845,0.0
1782,21,Игры - PSP,30,15,16,31.0,13173.5,6,425.15,110.51426,1.0,2.0,0.0,0,,0.25994182,0.02054794520547945,0.0,0.0
17820,40,Кино - DVD,12,6,11,12.0,1788.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.00821917808219178,0.0,0.0
17821,37,Кино - Blu-Ray,11,7,7,11.0,2189.0,1,199.0,0.0,1.0,1.0,0.0,0,,0.0,0.007534246575342466,0.0,0.0
17822,40,Кино - DVD,147,20,22,499.0,174115.55,3,348.84048,1.518746,2.0,18.0,0.0,72,0.0,0.004353698,0.10068493150684932,0.4897959183673469,0.0
17823,37,Кино - Blu-Ray,50,17,21,65.0,38935.0,1,599.0,0.0,1.0,3.0,0.0,11,0.0,0.0,0.03424657534246575,0.22,0.0
17824,40,Кино - DVD,89,18,31,103.0,15347.0,1,149.0,0.0,1.0,3.0,0.0,35,0.0,0.0,0.06095890410958904,0.39325842696629215,0.0
17825,40,Кино - DVD,9,6,8,9.0,1482.0,3,164.66667,35.35534,1.0,1.0,0.0,0,,0.21470854,0.0061643835616438354,0.0,0.0
17826,40,Кино - DVD,1,1,1,1.0,149.0,1,149.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17827,40,Кино - DVD,8,6,8,8.0,754.0,4,94.25,61.1643,1.0,1.0,0.0,0,,0.6489581,0.005479452054794521,0.0,0.0
17828,40,Кино - DVD,3,2,3,3.0,326.0,2,108.666664,69.85938,1.0,1.0,0.0,0,,0.64287776,0.002054794520547945,0.0,0.0
17829,40,Кино - DVD,3,2,3,3.0,345.0,2,115.0,29.444864,1.0,1.0,0.0,0,,0.2560423,0.002054794520547945,0.0,0.0
17830,40,Кино - DVD,1,1,1,1.0,58.0,1,58.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17832,37,Кино - Blu-Ray,4,4,4,4.0,1996.0,1,499.0,0.0,1.0,1.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
17833,55,Музыка - CD локального производства,48,17,14,63.0,15674.55,2,248.74062,1.7970023,1.0,3.0,0.0,8,0.0,0.0072244024,0.03287671232876712,0.16666666666666666,0.0
17834,40,Кино - DVD,15,8,12,17.0,3373.05,2,198.33667,2.5690782,1.0,2.0,0.0,0,,0.0129531175,0.010273972602739725,0.0,0.0
17835,40,Кино - DVD,25,10,22,25.0,3725.0,1,149.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.017123287671232876,0.16,0.0
17836,37,Кино - Blu-Ray,20,10,18,20.0,3980.0,1,199.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.0136986301369863,0.1,0.0
17837,40,Кино - DVD,23,13,18,23.0,6717.0,3,292.0435,73.23591,1.0,1.0,0.0,1,1.0,0.25077057,0.015753424657534248,0.043478260869565216,0.0
17838,37,Кино - Blu-Ray,25,15,21,25.0,12475.0,1,499.0,0.0,1.0,1.0,0.0,3,0.0,0.0,0.017123287671232876,0.12,0.0
17839,40,Кино - DVD,51,16,31,58.0,8642.0,1,149.0,0.0,1.0,2.0,0.0,12,0.0,0.0,0.03493150684931507,0.23529411764705882,0.0
17842,40,Кино - DVD,3,3,3,3.0,84.0,1,28.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
17843,37,Кино - Blu-Ray,3,3,3,3.0,447.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
17844,40,Кино - DVD,1,1,1,1.0,58.0,1,58.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17845,40,Кино - DVD,15,10,13,15.0,2053.0,2,136.86667,32.019787,1.0,1.0,0.0,0,,0.23394875,0.010273972602739725,0.0,0.0
17846,40,Кино - DVD,114,20,35,134.0,19928.75,3,148.67325,2.8709269,1.0,4.0,0.0,50,0.0,0.019310312,0.07808219178082192,0.43859649122807015,0.0
17849,37,Кино - Blu-Ray,57,19,23,62.0,7748.15,9,125.83661,22.094921,1.0,3.0,0.0,5,0.4,0.17558421,0.03904109589041096,0.08771929824561403,0.0
17850,40,Кино - DVD,5,2,5,5.0,230.0,2,46.0,16.431677,1.0,1.0,0.0,0,,0.35721037,0.003424657534246575,0.0,0.0
17851,40,Кино - DVD,85,20,20,141.0,56238.55,3,398.75943,2.1639166,1.0,6.0,0.0,25,0.0,0.0054266215,0.05821917808219178,0.29411764705882354,0.0
17852,40,Кино - DVD,34,14,26,35.0,4442.0,4,126.26471,32.078793,1.0,2.0,0.0,1,1.0,0.25405985,0.023287671232876714,0.029411764705882353,0.0
17853,40,Кино - DVD,22,8,18,22.0,3136.0,3,142.54546,21.784063,1.0,1.0,0.0,2,1.0,0.15282187,0.015068493150684932,0.09090909090909091,0.0
17854,38,Кино - Blu-Ray 3D,29,12,22,29.0,4291.2,2,147.97243,5.5337214,1.0,1.0,0.0,1,0.0,0.03739698,0.01986301369863014,0.034482758620689655,0.0
17855,40,Кино - DVD,162,20,17,505.0,200993.55,13,398.11694,4.2593217,2.0,20.0,0.0,82,0.0,0.01069867,0.11095890410958904,0.5061728395061729,0.0
17856,37,Кино - Blu-Ray,105,20,15,253.0,186683.55,14,742.8248,13.79576,2.0,9.0,0.0,32,0.0,0.018572023,0.07191780821917808,0.3047619047619048,0.0
17857,40,Кино - DVD,13,12,2,14.0,2086.0,1,149.0,0.0,1.0,2.0,0.0,0,,0.0,0.008904109589041096,0.0,0.0
1786,23,Игры - XBOX 360,2,2,2,2.0,1998.0,1,999.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
17860,40,Кино - DVD,60,17,36,61.0,24339.0,1,399.0,0.0,1.0,2.0,0.0,14,0.0,0.0,0.0410958904109589,0.23333333333333334,0.0
17861,40,Кино - DVD,59,17,35,60.0,23940.0,1,399.0,0.0,1.0,2.0,0.0,11,0.0,0.0,0.04041095890410959,0.1864406779661017,0.0
17862,40,Кино - DVD,89,20,21,147.0,58572.8,2,398.09888,8.501184,1.0,12.0,0.0,30,0.0,0.021354456,0.06095890410958904,0.33707865168539325,0.0
17863,37,Кино - Blu-Ray,65,16,30,87.0,26013.0,1,299.0,0.0,1.0,4.0,0.0,25,0.0,0.0,0.04452054794520548,0.38461538461538464,0.0
17864,40,Кино - DVD,97,19,48,126.0,18774.0,1,149.0,0.0,1.0,5.0,0.0,39,0.0,0.0,0.06643835616438357,0.4020618556701031,0.0
17865,40,Кино - DVD,367,20,66,511.0,76241.17,9,159.53285,45.076233,1.0,10.0,0.0,287,0.6515679442508711,0.2825514,0.2513698630136986,0.782016348773842,0.0
17866,38,Кино - Blu-Ray 3D,80,18,46,80.0,66669.15,12,833.3644,290.1307,1.0,1.0,0.0,26,1.0,0.34814388,0.0547945205479452,0.325,0.0
17867,37,Кино - Blu-Ray,106,20,56,117.0,33394.62,14,295.18912,126.13122,1.0,2.0,0.0,49,0.8775510204081632,0.42728952,0.07260273972602739,0.46226415094339623,0.0
17868,40,Кино - DVD,4,4,3,4.0,596.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.0027397260273972603,0.0,0.0
1787,19,Игры - PS3,2,2,2,2.0,1998.0,1,999.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
17873,40,Кино - DVD,103,20,28,148.0,57046.4,7,380.98672,52.95057,1.0,4.0,0.0,33,0.24242424242424243,0.13898271,0.07054794520547945,0.32038834951456313,0.0
17874,38,Кино - Blu-Ray 3D,9,8,7,9.0,9591.0,2,1065.6666,200.0,1.0,1.0,0.0,0,,0.18767595,0.0061643835616438354,0.0,0.0
17875,37,Кино - Blu-Ray,14,10,10,15.0,7635.0,2,516.8571,63.872295,1.0,2.0,0.0,0,,0.12357824,0.009589041095890411,0.0,0.0
17876,40,Кино - DVD,33,14,23,34.0,3813.0,3,112.57576,27.838856,1.0,2.0,0.0,2,1.0,0.24728997,0.022602739726027398,0.06060606060606061,0.0
17877,40,Кино - DVD,6,3,5,6.0,328.0,3,54.666668,25.81989,1.0,1.0,0.0,0,,0.47231504,0.00410958904109589,0.0,0.0
17878,40,Кино - DVD,9,7,9,9.0,372.0,2,41.333332,15.811388,1.0,1.0,0.0,0,,0.38253358,0.0061643835616438354,0.0,0.0
17880,37,Кино - Blu-Ray,75,16,47,75.0,33980.12,18,453.06827,71.65168,1.0,1.0,0.0,27,0.3333333333333333,0.15814765,0.05136986301369863,0.36,0.0
17881,40,Кино - DVD,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17882,40,Кино - DVD,36,15,12,41.0,6108.5,2,148.98611,0.083333336,1.0,3.0,0.0,2,0.0,0.0005593363,0.024657534246575342,0.05555555555555555,0.0
17883,40,Кино - DVD,25,10,21,25.0,3725.0,1,149.0,0.0,1.0,1.0,0.0,4,0.0,0.0,0.017123287671232876,0.16,0.0
17884,40,Кино - DVD,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17885,40,Кино - DVD,34,17,16,35.0,12197.55,2,348.48676,2.9926524,1.0,2.0,0.0,1,0.0,0.008587564,0.023287671232876714,0.029411764705882353,0.0
17886,40,Кино - DVD,19,9,14,19.0,2831.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.013013698630136987,0.0,0.0
17889,41,Кино - Коллекционное,22,16,2,57.0,64743.0,11,1138.4806,50.969425,2.0,7.0,0.0,0,,0.044769693,0.015068493150684932,0.0,0.0
17890,40,Кино - DVD,35,20,2,135.0,53625.0,7,396.5859,7.633923,3.0,14.0,0.0,0,,0.019249104,0.023972602739726026,0.0,0.0
17891,37,Кино - Blu-Ray,29,19,2,93.0,63327.0,8,679.8908,20.744778,3.0,7.0,0.0,0,,0.030511925,0.01986301369863014,0.0,0.0
17892,37,Кино - Blu-Ray,124,19,19,177.0,47892.66,21,269.09583,41.696182,1.0,4.0,0.0,49,0.6530612244897959,0.1549492,0.08493150684931507,0.3951612903225806,0.0
17893,37,Кино - Blu-Ray,63,19,19,71.0,17500.62,15,248.71072,46.334064,1.0,3.0,0.0,10,0.9,0.18629701,0.04315068493150685,0.15873015873015872,0.0
17894,37,Кино - Blu-Ray,51,19,17,54.0,13270.88,10,248.30942,48.276352,1.0,2.0,0.0,5,0.8,0.19442014,0.03493150684931507,0.09803921568627451,0.0
17895,40,Кино - DVD,66,19,11,97.0,38602.0,2,397.4697,12.4322405,1.0,6.0,0.0,10,0.1,0.03127846,0.045205479452054796,0.15151515151515152,0.0
17896,40,Кино - DVD,26,10,17,26.0,3874.0,1,149.0,0.0,1.0,1.0,0.0,5,0.0,0.0,0.01780821917808219,0.19230769230769232,0.0
1790,19,Игры - PS3,92,19,28,104.0,186372.4,7,1791.1492,52.783016,1.0,3.0,0.0,32,0.03125,0.029468799,0.06301369863013699,0.34782608695652173,0.0
17900,40,Кино - DVD,18,11,10,21.0,7329.0,1,349.0,0.0,1.0,3.0,0.0,0,,0.0,0.012328767123287671,0.0,0.0
17901,37,Кино - Blu-Ray,1,1,1,1.0,213.61,1,213.61,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17903,37,Кино - Blu-Ray,26,13,17,28.0,8034.83,5,286.03192,31.397,1.0,2.0,0.0,2,0.0,0.10976747,0.01780821917808219,0.07692307692307693,0.0
17905,40,Кино - DVD,3,3,3,3.0,79.8,2,26.6,2.4248717,1.0,1.0,0.0,0,,0.09116059,0.002054794520547945,0.0,0.0
17906,40,Кино - DVD,113,19,35,170.0,62559.65,5,354.57333,95.77533,1.0,6.0,0.0,44,0.36363636363636365,0.2701143,0.0773972602739726,0.3893805309734513,0.0
17907,37,Кино - Blu-Ray,35,17,19,38.0,16487.17,6,428.29056,107.70049,1.0,2.0,0.0,2,0.5,0.25146595,0.023972602739726026,0.05714285714285714,0.0
17908,40,Кино - DVD,16,10,15,16.0,2384.0,1,149.0,0.0,1.0,1.0,0.0,0,,0.0,0.010958904109589041,0.0,0.0
17909,40,Кино - DVD,25,13,23,25.0,3725.0,1,149.0,0.0,1.0,1.0,0.0,2,0.0,0.0,0.017123287671232876,0.08,0.0
1791,23,Игры - XBOX 360,151,20,28,198.0,209341.1,14,1080.2859,279.17935,1.0,5.0,1.0,79,0.9493670886075949,0.258431,0.10342465753424658,0.5231788079470199,0.005025125628140704
17910,40,Кино - DVD,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17911,40,Кино - DVD,39,16,19,40.0,15960.0,1,399.0,0.0,1.0,2.0,0.0,4,0.0,0.0,0.02671232876712329,0.10256410256410256,0.0
17912,38,Кино - Blu-Ray 3D,18,12,12,18.0,21582.0,1,1199.0,0.0,1.0,1.0,0.0,0,,0.0,0.012328767123287671,0.0,0.0
17913,40,Кино - DVD,2,2,2,2.0,231.2,2,115.6,24.890156,1.0,1.0,0.0,0,,0.21531276,0.0013698630136986301,0.0,0.0
17914,38,Кино - Blu-Ray 3D,79,20,40,82.0,36428.3,14,443.10507,276.3983,1.0,2.0,0.0,18,0.9444444444444444,0.62377596,0.05410958904109589,0.22784810126582278,0.0
17915,37,Кино - Blu-Ray,3,3,3,3.0,1197.0,1,399.0,0.0,1.0,1.0,0.0,0,,0.0,0.002054794520547945,0.0,0.0
17916,40,Кино - DVD,140,20,55,174.0,25925.8,2,148.99858,0.016902827,1.0,6.0,0.0,70,0.0,0.00011344287,0.0958904109589041,0.5,0.0
17917,40,Кино - DVD,1,1,1,1.0,58.0,1,58.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17918,40,Кино - DVD,57,17,37,61.0,9089.0,1,149.0,0.0,1.0,4.0,0.0,16,0.0,0.0,0.03904109589041096,0.2807017543859649,0.0
17920,40,Кино - DVD,27,13,20,30.0,7258.0,4,235.59259,77.17575,1.0,2.0,0.0,1,1.0,0.3275814,0.018493150684931507,0.037037037037037035,0.0
17921,55,Музыка - CD локального производства,85,18,49,87.0,17273.2,2,198.53175,4.3169165,1.0,2.0,0.0,34,0.0,0.021744212,0.05821917808219178,0.4,0.0
17922,55,Музыка - CD локального производства,40,15,27,40.0,7960.0,1,199.0,0.0,1.0,1.0,0.0,6,0.0,0.0,0.0273972602739726,0.15,0.0
17923,55,Музыка - CD локального производства,10,6,8,10.0,500.0,3,50.0,22.509258,1.0,1.0,0.0,1,1.0,0.45018518,0.00684931506849315,0.1,0.0
17924,55,Музыка - CD локального производства,10,5,9,10.0,14489.9,2,1448.99,0.031615056,1.0,1.0,0.0,1,0.0,2.1818685e-05,0.00684931506849315,0.1,0.0
17925,55,Музыка - CD локального производства,61,16,43,65.0,16172.55,2,248.7959,1.5940588,1.0,2.0,0.0,18,0.0,0.006407094,0.04178082191780822,0.29508196721311475,0.0
17926,55,Музыка - CD локального производства,11,6,11,11.0,1846.0,3,167.81818,54.39452,1.0,1.0,0.0,0,,0.3241277,0.007534246575342466,0.0,0.0
17927,55,Музыка - CD локального производства,1,1,1,1.0,28.0,1,28.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17928,55,Музыка - CD локального производства,1,1,1,1.0,189.0,1,189.0,,1.0,1.0,0.0,0,,,0.0006849315068493151,0.0,0.0
17930,40,Кино - DVD,10,5,9,11.0,4288.0,2,388.9,31.939005,1.0,2.0,0.0,0,,0.08212653,0.00684931506849315,0.0,0.0
17931,37,Кино - Blu-Ray,2,2,1,2.0,998.0,1,499.0,0.0,1.0,1.0,0.0,0,,0.0,0.0013698630136986301,0.0,0.0
17932,40,Кино - DVD,37,16,28,38.0,5662.0,1,149.0,0.0,1.0,2.0,0.0,6,0.0,0.0,0.025342465753424658,0.16216216216216217,0.0
17933,40,Кино - DVD,28,16,14,36.0,10764.0,1,299.0,0.0,1.0,4.0,0.0,0,,0.0,0.019178082191780823,0.0,0.0
17934,37,Кино - Blu-Ray,17,9,9,17.0,6483.0,2,381.35294,101.45993,1.0,1.0,0.0,0,,0.26605257,0.011643835616438357,0.0,0.0
17935,40,Кино - DVD,109,20,50,114.0,16978.55,2,148.93166,0.7135803,1.0,2.0,0.0,44,0.0,0.0047913273,0.07465753424657534,0.4036697247706422,0.0
17936,37,Кино - Blu-Ray,39,15,16,40.0,11070.17,9,277.06757,37.64302,1.0,2.0,0.0,3,0.6666666666666666,0.13586225,0.02671232876712329,0.07692307692307693,0.0
17938,40,Кино - DVD,24,12,20,24.0,4624.0,3,192.66667,22.688183,1.0,1.0,0.0,3,0.0,0.11775873,0.01643835616438356,0.125,0.0
17940,40,Кино - DVD,24,11,9,32.0,12747.8,2,398.15833,4.12331,1.0,3.0,0.0,3,0.0,0.010355956,0.01643835616438356,0.125,0.0
17941,40,Кино - DVD,6,5,5,6.0,2094.0,1,349.0,0.0,1.0,1.0,0.0,0,,0.0,0.00410958904109589,0.0,0.0
17942,40,Кино - DVD,47,16,14,59.0,35340.5,2,598.9894,0.0729325,1.0,3.0,0.0,7,0.0,0.00012175925,0.03219178082191781,0.14893617021276595,0.0
17944,41,Кино - Коллекционное,21,14,16,21.0,8379.0,1,399.0,0.0,1.0,1.0,0.0,0,,0.0,0.014383561643835616,0.0,0.0
17946,37,Кино - Blu-Ray,44,14,34,46.0,11704.65,4,256.96933,51.626965,1.0,2.0,0.0,5,1.0,0.20090711,0.030136986301369864,0.11363636363636363,0.0
17947,40,Кино - DVD,109,20,27,187.0,66695.55,3,360.84656,21.468962,1.0,7.0,0.0,41,0.926829268292683,0.059496097,0.07465753424657534,0.3761467889908257,0.0
17948,37,Кино - Blu-Ray,31,15,8,37.0,18463.0,1,499.0,0.0,1.0,3.0,0.0,0,,0.0,0.021232876712328767,0.0,0.0
17949,40,Кино - DVD,15,7,11,15.0,4775.0,3,318.33334,47.5119,1.0,1.0,0.0,2,1.0,0.14925204,0.010273972602739725,0.13333333333333333,0.0
1795,22,Игры - PSVita,123,19,28,186.0,361700.56,13,1940.246,127.65029,1.0,9.0,0.0,50,0.2,0.06579078,0.08424657534246575,0.4065040650406504,0.0
17950,37,Кино - Blu-Ray,65,19,29,67.0,16446.19,12,246.95747,97.78042,1.0,2.0,0.0,12,0.8333333333333334,0.3959403,0.04452054794520548,0.18461538461538463,0.0
17951,40,Кино - DVD,53,17,36,54.0,8046.0,1,149.0,0.0,1.0,2.0,1.0,11,0.0,0.0,0.036301369863013695,0.20754716981132076,0.01818181818181818
17952,40,Кино - DVD,9,6,9,9.0,2939.0,2,326.55554,44.536816,1.0,1.0,0.0,0,,0.13638358,0.0061643835616438354,0.0,0.0
17953,38,Кино - Blu-Ray 3D,5,4,5,5.0,2040.0,3,408.0,102.469505,1.0,1.0,0.0,0,,0.25115076,0.003424657534246575,0.0,0.0
17954,40,Кино - DVD,20,13,15,20.0,1000.0,3,50.0,21.908903,1.0,1.0,0.0,0,,0.43817806,0.0136986301369863,0.0,0.0
17955,40,Кино - DVD,118,20,56,120.0,17872.45,2,148.936,0.69503415,1.0,2.0,0.0,50,0.0,0.0046666632,0.08082191780821918,0.423728813559322,0.0
17956,40,Кино - DVD,214,20,27,677.0,262632.6,13,373.6007,71.24686,2.0,22.0,0.0,134,0.17164179104477612,0.19070321,0.14657534246575343,0.6261682242990654,0.0
