product_code,category,n_obs,positive_obs,total_units,mean_units,n_stores,n_weeks,unique_prices,mean_price,std_price,promo_rate,positive_rate,price_cv
HOUSEHOLD_1_147,HOUSEHOLD_1,1390,1119,13988.0,10.06331,10,139,14,1.3620217,0.14202948,0.1366906474820144,0.8050359712230216,0.10427843
FOODS_2_181,FOODS_2,1390,1119,74815.0,53.823742,10,139,10,1.9605037,0.09449289,0.05611510791366906,0.8050359712230216,0.04819827
HOUSEHOLD_1_228,HOUSEHOLD_1,1363,1097,4332.0,3.1782832,10,139,6,9.248158,0.33280373,0.008070432868672046,0.8048422597212033,0.035985947
HOUSEHOLD_1_500,HOUSEHOLD_1,292,235,775.0,2.6541095,10,31,1,4.44,0.0,0.0,0.8047945205479452,0.0
HOUSEHOLD_2_468,HOUSEHOLD_2,1296,1043,3451.0,2.6628087,10,139,6,9.260887,0.17329085,0.013888888888888888,0.8047839506172839,0.018712122
FOODS_1_017,FOODS_1,808,650,2953.0,3.654703,10,82,5,2.5410273,0.2680173,0.15965346534653466,0.8044554455445545,0.10547596
FOODS_2_220,FOODS_2,1094,880,6529.0,5.968007,9,139,7,1.936097,0.07845393,0.016453382084095063,0.8043875685557587,0.040521692
FOODS_3_247,FOODS_3,138,111,345.0,2.5,10,16,1,4.88,0.0,0.0,0.8043478260869565,0.0
FOODS_2_018,FOODS_2,1093,879,10652.0,9.745654,9,139,6,7.0204573,0.2438717,0.03751143641354071,0.8042086001829826,0.034737296
FOODS_1_064,FOODS_1,1389,1117,6118.0,4.404608,10,139,2,2.562174,0.05113298,0.0,0.8041756659467243,0.019956872
FOODS_3_745,FOODS_3,764,614,1925.0,2.5196335,10,79,1,1.98,0.0,0.0,0.8036649214659686,0.0
FOODS_3_351,FOODS_3,1390,1117,52066.0,37.457554,10,139,10,1.0814172,0.10644765,0.3273381294964029,0.8035971223021583,0.09843347
HOUSEHOLD_1_134,HOUSEHOLD_1,793,637,3108.0,3.9192939,10,83,5,3.934502,0.26058653,0.02269861286254729,0.8032786885245902,0.06623114
HOUSEHOLD_2_390,HOUSEHOLD_2,1385,1112,3622.0,2.6151624,10,139,3,5.8216534,0.15339625,0.009386281588447653,0.8028880866425993,0.026349258
FOODS_3_117,FOODS_3,1390,1116,52646.0,37.87482,10,139,6,2.150295,0.16251881,0.006474820143884892,0.8028776978417266,0.07557978
FOODS_2_398,FOODS_2,759,609,10825.0,14.262187,7,139,6,2.2619236,0.1381635,0.05401844532279315,0.8023715415019763,0.061082307
FOODS_1_124,FOODS_1,1370,1099,11729.0,8.561314,10,139,6,2.0912263,0.13078608,0.01970802919708029,0.8021897810218979,0.062540375
HOUSEHOLD_1_309,HOUSEHOLD_1,1390,1115,3345.0,2.4064748,10,139,7,6.6374745,0.35717872,0.00935251798561151,0.802158273381295,0.053812444
HOBBIES_1_235,HOBBIES_1,1227,984,6908.0,5.629992,10,125,5,12.622819,0.4929396,0.08883455582722087,0.8019559902200489,0.039051466
FOODS_3_791,FOODS_3,681,546,3703.0,5.4375916,10,74,3,2.4948459,0.08350774,0.004405286343612335,0.801762114537445,0.033472102
HOUSEHOLD_1_140,HOUSEHOLD_1,1300,1042,10025.0,7.7115383,10,139,3,15.168554,0.24465476,0.0,0.8015384615384615,0.016129076
HOUSEHOLD_1_255,HOUSEHOLD_1,1386,1110,4127.0,2.9776335,10,139,4,9.252418,0.3154786,0.0021645021645021645,0.8008658008658008,0.03409688
HOBBIES_1_025,HOBBIES_1,1175,941,4520.0,3.8468084,10,139,8,3.7901447,0.14418389,0.001702127659574468,0.8008510638297872,0.03804179
FOODS_3_479,FOODS_3,1220,977,10253.0,8.4040985,10,135,2,0.99610656,0.030967528,0.010655737704918032,0.8008196721311476,0.03108857
FOODS_3_755,FOODS_3,1390,1113,64105.0,46.118706,10,139,8,1.0879136,0.10156353,0.30719424460431655,0.8007194244604317,0.093356244
FOODS_3_133,FOODS_3,1389,1112,49409.0,35.571632,10,139,7,0.8340677,0.05287633,0.18502519798416125,0.8005759539236861,0.06339573
HOUSEHOLD_1_532,HOUSEHOLD_1,953,762,5927.0,6.2193074,10,115,1,2.48,0.0,0.0,0.7995802728226653,0.0
HOBBIES_1_221,HOBBIES_1,1387,1109,2744.0,1.9783705,10,139,3,2.9153209,0.22408696,0.004325883201153569,0.7995674116798847,0.07686528
FOODS_1_117,FOODS_1,1377,1101,9492.0,6.893246,10,139,7,2.0893173,0.13434802,0.01670297748729121,0.7995642701525054,0.064302355
FOODS_3_425,FOODS_3,424,339,2164.0,5.1037736,10,43,3,2.4721227,0.120075725,0.007075471698113208,0.7995283018867925,0.04857191
HOBBIES_1_300,HOBBIES_1,1376,1100,5807.0,4.2202034,10,139,7,9.572987,0.2151121,0.025436046511627907,0.7994186046511628,0.02247074
HOBBIES_1_390,HOBBIES_1,1390,1111,3074.0,2.211511,10,139,6,11.574338,0.21252312,0.00935251798561151,0.7992805755395683,0.01836158
FOODS_3_431,FOODS_3,1110,887,10591.0,9.541442,10,112,1,1.0,0.0,0.0,0.7990990990990992,0.0
HOUSEHOLD_1_127,HOUSEHOLD_1,1050,839,7730.0,7.3619046,10,139,1,7.98,0.0,0.0,0.799047619047619,0.0
FOODS_1_186,FOODS_1,751,600,2158.0,2.873502,10,82,1,5.98,0.0,0.0,0.7989347536617842,0.0
FOODS_3_800,FOODS_3,1377,1100,69057.0,50.150326,10,139,6,2.1513724,0.16219494,0.005083514887436456,0.7988380537400145,0.07539138
FOODS_3_629,FOODS_3,1378,1100,5853.0,4.24746,10,139,4,5.404209,0.33454803,0.09506531204644413,0.7982583454281568,0.061905086
HOUSEHOLD_1_008,HOUSEHOLD_1,1331,1062,4100.0,3.0803907,10,135,3,5.3729978,0.2019415,0.0015026296018031556,0.7978963185574756,0.037584513
FOODS_1_002,FOODS_1,1389,1108,3791.0,2.7293017,10,139,4,8.6144705,0.4348937,0.0014398848092152627,0.7976961843052556,0.05048409
HOUSEHOLD_2_187,HOUSEHOLD_2,350,279,1384.0,3.9542856,10,36,1,3.33,0.0,0.0,0.7971428571428572,0.0
HOBBIES_1_256,HOBBIES_1,1390,1108,41058.0,29.53813,10,139,5,0.483259,0.024844175,0.1460431654676259,0.7971223021582734,0.05140965
HOUSEHOLD_2_076,HOUSEHOLD_2,1389,1107,4695.0,3.3801296,10,139,4,8.975061,0.24639374,0.010079193664506839,0.796976241900648,0.027453154
FOODS_2_064,FOODS_2,1157,922,7454.0,6.442524,10,139,10,2.300242,0.09852429,0.10112359550561797,0.7968885047536733,0.04283214
FOODS_1_091,FOODS_1,1388,1106,7754.0,5.5864553,10,139,9,2.37799,0.22180732,0.08357348703170028,0.7968299711815562,0.09327512
FOODS_3_744,FOODS_3,1378,1098,51722.0,37.534107,10,139,2,1.976299,0.03312709,0.009433962264150943,0.7968069666182874,0.016762186
HOUSEHOLD_2_259,HOUSEHOLD_2,1386,1104,3241.0,2.338384,10,139,6,7.5250216,0.4531999,0.022366522366522368,0.7965367965367965,0.060225725
FOODS_2_283,FOODS_2,1140,908,17679.0,15.5078945,9,139,6,1.4224912,0.10566121,0.002631578947368421,0.7964912280701755,0.074278995
FOODS_1_081,FOODS_1,997,794,5505.0,5.5215645,10,126,15,5.9127784,0.6391567,0.11735205616850551,0.7963891675025075,0.10809752
HOUSEHOLD_2_408,HOUSEHOLD_2,1262,1005,4798.0,3.8019018,10,138,5,6.5060854,0.2084634,0.001584786053882726,0.7963549920760697,0.032041296
HOUSEHOLD_1_432,HOUSEHOLD_1,1355,1079,4822.0,3.5586715,10,139,5,3.9551294,0.0561101,0.0007380073800738007,0.796309963099631,0.014186665
HOUSEHOLD_2_475,HOUSEHOLD_2,859,684,2460.0,2.863795,10,87,1,4.97,0.0,0.0,0.7962747380675204,0.0
HOUSEHOLD_2_251,HOUSEHOLD_2,751,598,3056.0,4.069241,10,78,1,3.97,0.0,0.0,0.796271637816245,0.0
HOUSEHOLD_2_511,HOUSEHOLD_2,1389,1106,8352.0,6.012959,10,139,2,2.8838012,0.059484683,0.009359251259899209,0.7962562994960403,0.020627178
FOODS_3_770,FOODS_3,460,366,4448.0,9.669565,10,46,2,3.9735,0.13940947,0.002173913043478261,0.7956521739130434,0.035084803
HOBBIES_2_142,HOBBIES_2,1369,1089,13533.0,9.885318,10,139,5,0.23256391,0.05142914,0.08400292184075968,0.7954711468224982,0.22113982
FOODS_3_191,FOODS_3,1373,1092,22857.0,16.647488,10,139,1,1.0,0.0,0.0,0.7953386744355426,0.0
FOODS_3_142,FOODS_3,757,602,8989.0,11.874505,10,99,5,4.116222,0.34872177,0.15984147952443858,0.7952443857331571,0.0847189
FOODS_3_355,FOODS_3,1390,1105,31973.0,23.00216,10,139,10,1.0861583,0.10812053,0.3079136690647482,0.7949640287769785,0.09954399
HOUSEHOLD_1_047,HOUSEHOLD_1,780,620,4105.0,5.2628207,10,80,13,3.8652692,0.45256713,0.06025641025641026,0.7948717948717948,0.11708554
HOBBIES_1_348,HOBBIES_1,1389,1104,52721.0,37.956085,10,139,5,0.48296618,0.024632448,0.1511879049676026,0.7948164146868251,0.051002428
HOUSEHOLD_2_488,HOUSEHOLD_2,1389,1104,3901.0,2.8084953,10,139,3,4.7609286,0.26485503,0.004319654427645789,0.7948164146868251,0.05563096
FOODS_1_048,FOODS_1,964,766,3518.0,3.6493776,10,102,1,5.98,0.0,0.0,0.7946058091286307,0.0
HOUSEHOLD_2_025,HOUSEHOLD_2,1368,1087,3875.0,2.8326023,10,139,4,5.4795027,0.09515114,0.014619883040935672,0.7945906432748538,0.017364923
FOODS_3_675,FOODS_3,895,711,11050.0,12.346369,10,91,2,2.055419,0.13021757,0.1452513966480447,0.794413407821229,0.0633533
FOODS_3_461,FOODS_3,1390,1104,16716.0,12.025899,10,139,6,1.3984101,0.086408995,0.038129496402877695,0.7942446043165468,0.061790884
HOUSEHOLD_1_280,HOUSEHOLD_1,733,582,3338.0,4.5538883,10,75,1,4.97,0.0,0.0,0.7939972714870396,0.0
FOODS_1_129,FOODS_1,1390,1103,12540.0,9.021583,10,139,22,7.0466046,1.1176659,0.06906474820143885,0.7935251798561151,0.15861055
HOUSEHOLD_2_386,HOUSEHOLD_2,368,292,1271.0,3.4538043,10,38,1,3.9699998,0.0,0.0,0.7934782608695652,0.0
FOODS_3_378,FOODS_3,1006,798,9350.0,9.294234,9,139,8,4.5337873,0.29490808,0.06858846918489066,0.7932405566600398,0.06504674
HOUSEHOLD_1_005,HOUSEHOLD_1,1318,1045,8367.0,6.348255,10,139,5,10.122436,0.45302752,0.08118361153262518,0.7928679817905918,0.044754792
FOODS_2_388,FOODS_2,1279,1014,14344.0,11.215012,10,139,9,2.96509,0.15772782,0.16262705238467554,0.7928068803752932,0.05319495
HOBBIES_1_340,HOBBIES_1,188,149,524.0,2.787234,10,22,2,7.807181,0.0546357,0.0,0.7925531914893617,0.0069981343
HOUSEHOLD_2_285,HOUSEHOLD_2,1388,1100,3606.0,2.5979826,10,139,9,4.676902,0.24955602,0.02521613832853026,0.792507204610951,0.05335926
HOBBIES_1_266,HOBBIES_1,1367,1083,5494.0,4.0190196,10,139,4,4.7751207,0.2419769,0.0,0.7922457937088515,0.05067451
HOUSEHOLD_1_032,HOUSEHOLD_1,505,400,10280.0,20.356436,7,93,1,10.86,0.0,0.0,0.7920792079207921,0.0
HOBBIES_1_034,HOBBIES_1,1356,1074,4635.0,3.4181416,10,139,4,4.776541,0.2431319,0.0,0.7920353982300885,0.050901245
FOODS_3_540,FOODS_3,1303,1032,36854.0,28.28396,10,133,2,3.0297313,0.11160538,0.04144282425172678,0.7920184190330007,0.03683673
HOUSEHOLD_1_256,HOUSEHOLD_1,1390,1100,9040.0,6.5035973,10,139,9,5.827964,0.4327215,0.0985611510791367,0.7913669064748201,0.07424917
FOODS_2_347,FOODS_2,1138,900,51842.0,45.55536,9,139,8,1.9499737,0.103086494,0.03427065026362039,0.7908611599297012,0.052865583
FOODS_3_140,FOODS_3,879,695,8951.0,10.183163,10,102,3,3.0534015,0.20543447,0.1012514220705347,0.7906712172923777,0.06728053
FOODS_2_157,FOODS_2,1093,864,4343.0,3.9734676,9,139,9,3.7045743,0.20076707,0.1445562671546203,0.7904849039341263,0.05419437
FOODS_3_029,FOODS_3,1255,992,14162.0,11.284462,10,139,7,1.2999681,0.106990136,0.23266932270916335,0.7904382470119522,0.08230212
HOUSEHOLD_2_302,HOUSEHOLD_2,524,414,1705.0,3.2538168,10,53,2,2.9688933,0.01789912,0.003816793893129771,0.7900763358778626,0.0060288864
HOUSEHOLD_1_386,HOUSEHOLD_1,562,444,10909.0,19.411032,9,73,2,2.9483097,0.014643348,0.0,0.7900355871886121,0.0049666925
FOODS_3_204,FOODS_3,476,376,2451.0,5.1491594,10,48,2,2.467899,0.07532525,0.025210084033613446,0.7899159663865546,0.030522015
FOODS_2_148,FOODS_2,751,593,2751.0,3.6631157,9,88,7,2.7608523,0.14593996,0.014647137150466045,0.7896138482023968,0.052860472
FOODS_3_274,FOODS_3,1325,1046,26413.0,19.93434,10,139,9,1.3049811,0.1079594,0.24150943396226415,0.789433962264151,0.08272871
HOUSEHOLD_2_367,HOUSEHOLD_2,1386,1094,2886.0,2.082251,10,139,4,6.980411,0.16832295,0.010101010101010102,0.7893217893217893,0.024113616
HOUSEHOLD_2_250,HOUSEHOLD_2,1386,1093,4551.0,3.2835498,10,139,18,7.0621357,1.1242723,0.08297258297258298,0.7886002886002886,0.15919721
HOUSEHOLD_2_222,HOUSEHOLD_2,1390,1096,9018.0,6.4877696,10,139,4,4.973928,0.17947279,0.025179856115107913,0.7884892086330936,0.036082707
FOODS_2_269,FOODS_2,528,416,1719.0,3.2556818,7,86,6,2.7994318,0.16227643,0.015151515151515152,0.7878787878787878,0.057967633
FOODS_3_020,FOODS_3,1390,1095,34553.0,24.858273,10,139,7,1.0847842,0.102508776,0.3143884892086331,0.7877697841726619,0.094496936
HOBBIES_1_075,HOBBIES_1,1379,1086,3603.0,2.612763,10,139,7,7.015359,0.18291071,0.0036258158085569255,0.7875271936185642,0.026072893
FOODS_3_560,FOODS_3,644,507,3192.0,4.9565215,9,76,1,2.88,0.0,0.0,0.7872670807453416,0.0
HOBBIES_1_163,HOBBIES_1,1372,1080,2703.0,1.9701166,10,139,4,9.329942,0.6351981,0.01967930029154519,0.7871720116618076,0.068081684
FOODS_2_124,FOODS_2,902,710,4075.0,4.5177383,9,139,8,2.5945232,0.21566339,0.036585365853658534,0.7871396895787139,0.08312255
HOUSEHOLD_2_472,HOUSEHOLD_2,1295,1019,5134.0,3.9644787,10,137,3,6.5121465,0.18536115,0.0,0.7868725868725869,0.02846391
FOODS_1_076,FOODS_1,1384,1089,6280.0,4.5375724,10,139,16,6.536192,1.1130072,0.03829479768786127,0.786849710982659,0.17028373
HOUSEHOLD_2_036,HOUSEHOLD_2,1384,1089,3560.0,2.5722544,10,139,1,3.97,0.0,0.0,0.786849710982659,0.0
FOODS_3_347,FOODS_3,1373,1080,24431.0,17.793882,10,139,7,2.1512163,0.16267504,0.00873998543335761,0.786598689002185,0.07562003
HOUSEHOLD_2_509,HOUSEHOLD_2,1387,1091,5883.0,4.2415285,10,139,2,8.999777,0.14131984,0.009372746935832732,0.786589762076424,0.015702594
FOODS_2_319,FOODS_2,922,725,3665.0,3.9750543,9,139,8,2.567267,0.335418,0.0650759219088937,0.7863340563991323,0.13065177
HOUSEHOLD_2_070,HOUSEHOLD_2,1369,1076,5021.0,3.6676407,10,139,4,2.9697225,0.07707222,0.010226442658875092,0.7859751643535428,0.025952667
HOUSEHOLD_2_050,HOUSEHOLD_2,1253,984,4107.0,3.2777333,10,137,4,6.505052,0.20245877,0.0007980845969672786,0.7853152434158021,0.031123312
HOBBIES_1_178,HOBBIES_1,1363,1070,41956.0,30.782099,10,139,4,0.48366836,0.023993056,0.1474688187820983,0.7850330154071901,0.04960642
FOODS_3_294,FOODS_3,1251,982,7219.0,5.7705836,9,139,2,2.4782174,0.0038288196,0.0,0.7849720223820943,0.0015449894
FOODS_3_625,FOODS_3,767,602,3978.0,5.1864405,10,92,3,3.0064275,0.31302702,0.07953063885267275,0.7848761408083442,0.10411926
HOUSEHOLD_2_197,HOUSEHOLD_2,1384,1085,7746.0,5.596821,10,139,3,3.9733238,0.110885195,0.00939306358381503,0.7839595375722543,0.027907414
HOUSEHOLD_1_443,HOUSEHOLD_1,1328,1041,12360.0,9.307229,10,137,7,2.5198646,0.13689695,0.15210843373493976,0.7838855421686747,0.054327108
HOUSEHOLD_2_139,HOUSEHOLD_2,1327,1040,3413.0,2.571967,10,134,1,5.84,0.0,0.0,0.7837226827430294,0.0
FOODS_3_199,FOODS_3,1257,985,12086.0,9.614956,10,126,3,2.434272,0.17621723,0.011137629276054098,0.7836117740652346,0.07239011
HOUSEHOLD_2_112,HOUSEHOLD_2,744,583,1734.0,2.330645,10,76,2,3.9235215,0.33584705,0.01747311827956989,0.7836021505376344,0.08559837
HOUSEHOLD_1_073,HOUSEHOLD_1,1312,1028,3741.0,2.851372,10,139,3,8.250213,0.28134766,0.0007621951219512195,0.7835365853658537,0.034101866
FOODS_3_738,FOODS_3,1390,1089,45187.0,32.508633,10,139,7,1.3007122,0.09943395,0.21223021582733814,0.7834532374100719,0.07644577
FOODS_2_340,FOODS_2,1237,969,6224.0,5.031528,10,139,12,2.9648666,0.16727279,0.16006467259498788,0.7833468067906225,0.05641832
HOUSEHOLD_2_155,HOUSEHOLD_2,1389,1088,3263.0,2.349172,10,139,6,6.4795823,0.22201036,0.05327573794096472,0.7832973362131029,0.034263067
FOODS_2_203,FOODS_2,286,224,1116.0,3.902098,9,54,3,3.128951,0.14266245,0.0,0.7832167832167832,0.04559434
FOODS_2_357,FOODS_2,1139,892,14473.0,12.70676,9,139,8,1.948727,0.10294885,0.0456540825285338,0.7831431079894644,0.05282877
HOBBIES_1_309,HOBBIES_1,1378,1079,4304.0,3.1233673,10,139,3,5.109158,0.057530988,0.0,0.7830188679245284,0.011260366
FOODS_3_648,FOODS_3,1258,985,10234.0,8.135135,10,135,1,1.0,0.0,0.0,0.7829888712241654,0.0
FOODS_3_528,FOODS_3,1298,1016,4270.0,3.2896764,10,139,8,4.973089,0.1398488,0.03312788906009245,0.7827426810477658,0.028121112
FOODS_3_196,FOODS_3,985,771,4501.0,4.5695434,10,139,4,4.407127,0.19891363,0.06091370558375635,0.782741116751269,0.045134537
FOODS_3_014,FOODS_3,1390,1088,17844.0,12.83741,10,139,4,1.9850359,0.14854407,0.09928057553956834,0.7827338129496403,0.07483193
HOUSEHOLD_2_033,HOUSEHOLD_2,1390,1088,3826.0,2.752518,10,139,3,6.9897842,0.13064037,0.010071942446043165,0.7827338129496403,0.018690187
HOUSEHOLD_2_237,HOUSEHOLD_2,695,544,2637.0,3.7942445,10,71,1,5.9399996,0.0,0.0,0.7827338129496403,0.0
HOUSEHOLD_2_417,HOUSEHOLD_2,1319,1032,2798.0,2.121304,10,139,2,3.9917588,0.12152771,0.009855951478392721,0.7824109173616376,0.030444652
FOODS_2_354,FOODS_2,124,97,453.0,3.653226,9,16,1,4.98,0.0,0.0,0.782258064516129,0.0
HOBBIES_2_036,HOBBIES_2,1389,1086,5984.0,4.3081355,10,139,1,0.97,0.0,0.0,0.7818574514038877,0.0
FOODS_1_158,FOODS_1,989,773,3212.0,3.247725,10,102,2,4.713367,0.09437038,0.13144590495449948,0.78159757330637,0.020021861
HOUSEHOLD_1_419,HOUSEHOLD_1,270,211,589.0,2.1814816,10,30,1,8.94,0.0,0.0,0.7814814814814814,0.0
HOBBIES_1_141,HOBBIES_1,1390,1086,9344.0,6.722302,10,139,11,15.004886,0.35525188,0.00935251798561151,0.781294964028777,0.023675747
FOODS_3_491,FOODS_3,1390,1086,116828.0,84.04892,10,139,8,1.299295,0.10045938,0.21654676258992805,0.781294964028777,0.07731838
FOODS_2_056,FOODS_2,1390,1085,28537.0,20.530216,10,139,5,7.017468,0.21250787,0.031654676258992806,0.7805755395683454,0.030282699
FOODS_3_587,FOODS_3,1390,1085,189591.0,136.39641,10,139,4,2.6163166,0.115582064,0.033093525179856115,0.7805755395683454,0.0441774
HOUSEHOLD_2_369,HOUSEHOLD_2,1389,1084,5841.0,4.2051835,10,139,5,6.4628005,0.24151003,0.01655867530597552,0.7804175665946724,0.037369255
FOODS_2_049,FOODS_2,1095,854,7668.0,7.00274,9,139,6,2.4502282,0.23205712,0.047488584474885846,0.7799086757990867,0.09470837
FOODS_3_611,FOODS_3,1390,1084,18259.0,13.135971,10,139,4,2.600921,0.1193359,0.017985611510791366,0.7798561151079136,0.04588217
FOODS_1_142,FOODS_1,1326,1034,10959.0,8.264706,10,139,6,1.446727,0.083859704,0.00980392156862745,0.779788838612368,0.05796512
FOODS_2_030,FOODS_2,1139,888,11890.0,10.438982,9,139,10,4.4124055,0.19285525,0.03424056189640035,0.7796312554872695,0.04370751
HOBBIES_1_078,HOBBIES_1,1384,1079,9789.0,7.072977,10,139,10,12.150875,0.49011377,0.001445086705202312,0.7796242774566474,0.040335678
FOODS_2_361,FOODS_2,1207,941,6756.0,5.5973487,10,139,11,3.6992378,0.20908128,0.15658657829328915,0.7796188898094449,0.056520097
HOBBIES_1_008,HOBBIES_1,1329,1036,42184.0,31.74116,10,139,4,0.48367193,0.023536708,0.14446952595936793,0.7795334838224228,0.048662547
FOODS_3_778,FOODS_3,1093,852,3194.0,2.9222324,9,139,4,1.9770539,0.047483504,0.004574565416285453,0.7795059469350412,0.024017304
FOODS_3_240,FOODS_3,317,247,2186.0,6.895899,9,42,3,0.9964669,0.040191114,0.006309148264984227,0.7791798107255521,0.040333617
HOUSEHOLD_2_231,HOUSEHOLD_2,1390,1083,2919.0,2.1,10,139,2,3.987115,0.07991598,0.00935251798561151,0.779136690647482,0.02004356
FOODS_2_376,FOODS_2,1233,960,12468.0,10.111922,10,139,3,1.904331,0.09848725,0.038929440389294405,0.7785888077858881,0.05171751
HOUSEHOLD_2_135,HOUSEHOLD_2,1386,1079,3682.0,2.6565657,10,139,4,10.664076,1.7464448,0.09523809523809523,0.7784992784992785,0.16376898
FOODS_3_692,FOODS_3,1390,1082,23515.0,16.917267,10,139,8,0.8348418,0.052061293,0.18776978417266188,0.7784172661870503,0.06236067
HOUSEHOLD_2_492,HOUSEHOLD_2,1295,1008,5185.0,4.003861,10,139,7,5.927135,0.2934776,0.008494208494208495,0.7783783783783784,0.04951424
HOBBIES_2_059,HOBBIES_2,1349,1050,12023.0,8.912528,10,139,5,0.23385471,0.051703587,0.0770941438102298,0.7783543365455893,0.22109278
HOBBIES_2_009,HOBBIES_2,1389,1081,4575.0,3.2937365,10,139,7,4.7565947,0.46466956,0.09431245500359971,0.7782577393808495,0.09768954
HOUSEHOLD_2_281,HOUSEHOLD_2,1389,1081,3637.0,2.6184306,10,139,4,4.8536067,0.23759362,0.0007199424046076314,0.7782577393808495,0.048951972
HOUSEHOLD_2_373,HOUSEHOLD_2,1382,1075,4064.0,2.9406657,10,139,4,4.6911287,0.14056633,0.017366136034732273,0.7778581765557163,0.029964289
FOODS_2_245,FOODS_2,1278,994,9054.0,7.084507,10,139,13,2.962152,0.1771319,0.1643192488262911,0.7777777777777778,0.059798386
FOODS_3_723,FOODS_3,1390,1081,154416.0,111.090645,10,139,7,1.304741,0.09447387,0.20215827338129497,0.7776978417266187,0.07240814
HOUSEHOLD_2_176,HOUSEHOLD_2,1389,1080,16025.0,11.537077,10,139,3,4.976839,0.081347734,0.01583873290136789,0.7775377969762419,0.01634526
HOUSEHOLD_2_349,HOUSEHOLD_2,1390,1080,6313.0,4.5417266,10,139,4,4.6999784,0.272571,0.0007194244604316547,0.7769784172661871,0.057994097
HOUSEHOLD_2_185,HOUSEHOLD_2,448,348,2141.0,4.779018,10,45,1,3.33,0.0,0.0,0.7767857142857143,0.0
FOODS_3_435,FOODS_3,1390,1079,52891.0,38.05108,10,139,6,1.2341367,0.15295485,0.13093525179856116,0.7762589928057554,0.12393671
FOODS_3_326,FOODS_3,1390,1079,24684.0,17.758274,10,139,6,1.2333741,0.15279181,0.1302158273381295,0.7762589928057554,0.123881154
HOUSEHOLD_1_477,HOUSEHOLD_1,1296,1006,5348.0,4.126543,10,139,6,12.604893,0.6844245,0.011574074074074073,0.7762345679012346,0.054298323
FOODS_2_351,FOODS_2,1277,991,7557.0,5.917776,10,139,11,2.9660063,0.18211065,0.1667971808927173,0.7760375880971025,0.06139928
FOODS_2_329,FOODS_2,1085,842,3282.0,3.0248847,9,139,8,3.4098709,0.2799538,0.026728110599078342,0.776036866359447,0.082101
FOODS_3_094,FOODS_3,366,284,3766.0,10.289618,10,37,1,2.9800003,0.0,0.0,0.7759562841530054,0.0
FOODS_1_128,FOODS_1,1379,1070,6770.0,4.9093547,10,139,13,3.6901886,0.47608995,0.10514865844815083,0.7759245830311821,0.12901507
FOODS_1_009,FOODS_1,812,630,3356.0,4.133005,10,82,8,2.5600986,0.18875735,0.18226600985221675,0.7758620689655172,0.0737305
FOODS_3_317,FOODS_3,1390,1078,18554.0,13.348202,10,139,7,1.0856619,0.09964421,0.3194244604316547,0.7755395683453238,0.09178199
FOODS_3_318,FOODS_3,1390,1078,158171.0,113.79208,10,139,5,1.2329568,0.1534629,0.1316546762589928,0.7755395683453238,0.12446738
HOBBIES_1_001,HOBBIES_1,98,76,203.0,2.0714285,10,11,3,8.514694,0.4582489,0.30612244897959184,0.7755102040816326,0.0538186
FOODS_3_442,FOODS_3,490,380,2028.0,4.1387753,10,49,2,2.4711838,0.06451825,0.018367346938775512,0.7755102040816326,0.026108237
HOUSEHOLD_2_426,HOUSEHOLD_2,1303,1010,4307.0,3.305449,10,131,6,4.7632155,0.6216806,0.20260936300844207,0.7751343054489639,0.130517
FOODS_3_630,FOODS_3,1390,1076,4539.0,3.2654676,10,139,7,2.5072374,0.1899888,0.02805755395683453,0.7741007194244605,0.07577615
FOODS_3_219,FOODS_3,1390,1076,50679.0,36.459713,10,139,6,1.2296474,0.15610893,0.1302158273381295,0.7741007194244605,0.12695423
FOODS_1_026,FOODS_1,1380,1068,4912.0,3.5594203,10,139,5,6.872174,0.22584216,0.016666666666666666,0.7739130434782608,0.032863278
HOUSEHOLD_2_431,HOUSEHOLD_2,1371,1061,3438.0,2.5076587,10,139,5,9.39097,0.36215943,0.020423048869438368,0.7738876732312181,0.038564645
HOUSEHOLD_1_457,HOUSEHOLD_1,168,130,1589.0,9.458333,10,52,1,9.97,0.0,0.0,0.7738095238095238,0.0
HOUSEHOLD_1_205,HOUSEHOLD_1,985,762,12773.0,12.967513,9,136,1,5.97,0.0,0.0,0.7736040609137056,0.0
FOODS_3_251,FOODS_3,759,587,1989.0,2.6205533,9,103,3,2.9737947,0.09883138,0.003952569169960474,0.7733860342555995,0.033234097
HOUSEHOLD_2_500,HOUSEHOLD_2,1335,1032,3170.0,2.3745317,10,134,3,5.8360453,0.10651603,0.00149812734082397,0.7730337078651686,0.018251406
FOODS_1_028,FOODS_1,220,170,3749.0,17.040909,10,23,4,2.6543636,0.15851206,0.25,0.7727272727272727,0.059717536
HOUSEHOLD_2_424,HOUSEHOLD_2,1245,962,2751.0,2.2096386,10,139,3,2.8772852,0.06813563,0.001606425702811245,0.7726907630522089,0.023680525
FOODS_3_339,FOODS_3,1390,1074,24290.0,17.474821,10,139,8,0.83403593,0.0499925,0.1949640287769784,0.7726618705035971,0.059940465
FOODS_3_343,FOODS_3,1094,845,1896.0,1.7330896,9,139,5,3.4254296,0.200366,0.003656307129798903,0.7723948811700183,0.05849369
FOODS_3_819,FOODS_3,1378,1064,24114.0,17.499275,10,139,4,1.9859362,0.14956692,0.0899854862119013,0.772133526850508,0.075313054
