product_code,category,n_obs,positive_obs,total_units,mean_units,n_stores,n_weeks,unique_prices,mean_price,std_price,promo_rate,positive_rate,price_cv
HOUSEHOLD_2_400,HOUSEHOLD_2,1366,1129,3423.0,2.5058565,10,138,1,3.88,0.0,0.0,0.8265007320644217,0.0
HOUSEHOLD_1_462,HOUSEHOLD_1,2570,2124,39758.0,15.470039,10,277,7,2.1967432,0.22204119,0.033073929961089495,0.8264591439688715,0.101077445
HOBBIES_1_351,HOBBIES_1,2764,2284,7883.0,2.852026,10,277,9,5.7764363,0.15648022,0.009768451519536902,0.8263386396526773,0.027089406
HOUSEHOLD_2_176,HOUSEHOLD_2,2769,2288,37230.0,13.445287,10,277,4,4.971625,0.08862853,0.00866738894907909,0.8262910798122066,0.017826874
HOUSEHOLD_1_492,HOUSEHOLD_1,2768,2287,7293.0,2.6347544,10,277,6,4.0185876,0.18783191,0.05166184971098266,0.826228323699422,0.046740778
HOUSEHOLD_1_208,HOUSEHOLD_1,679,561,8148.0,12.0,10,76,2,0.9340059,0.012016709,0.0,0.8262150220913107,0.012865774
FOODS_3_155,FOODS_3,2753,2274,18273.0,6.6374865,10,277,5,1.9826989,0.107420295,0.048674173628768615,0.8260079912822376,0.054178823
FOODS_2_201,FOODS_2,1096,905,12976.0,11.8394165,10,115,2,5.3666787,0.31923932,0.15328467153284672,0.8257299270072993,0.059485454
FOODS_1_062,FOODS_1,2770,2287,10934.0,3.9472923,10,277,9,3.9991193,0.27209738,0.0021660649819494585,0.8256317689530686,0.06803933
FOODS_2_200,FOODS_2,1680,1387,6051.0,3.6017857,10,181,12,4.2432737,0.5220669,0.007142857142857143,0.825595238095238,0.123033985
FOODS_3_587,FOODS_3,2770,2286,401625.0,144.99098,10,277,5,2.5161734,0.20290813,0.062454873646209386,0.8252707581227436,0.08064155
FOODS_2_373,FOODS_2,2321,1915,9612.0,4.1413183,10,271,17,5.8703012,0.43262878,0.06505816458423093,0.8250753985351141,0.07369789
FOODS_2_333,FOODS_2,2622,2163,28375.0,10.821892,10,277,10,3.1676621,0.20038477,0.07704042715484363,0.8249427917620137,0.06325951
FOODS_2_391,FOODS_2,2770,2285,29176.0,10.532852,10,277,16,1.9737293,0.08494806,0.09891696750902527,0.8249097472924187,0.04303937
HOUSEHOLD_2_172,HOUSEHOLD_2,2770,2285,11022.0,3.9790614,10,277,11,6.195603,0.3944992,0.058844765342960285,0.8249097472924187,0.06367406
FOODS_3_803,FOODS_3,1404,1158,15638.0,11.138177,10,167,3,0.9996724,0.009620351,0.0014245014245014246,0.8247863247863247,0.009623503
FOODS_3_207,FOODS_3,2770,2284,23808.0,8.594946,10,277,6,1.9817978,0.10997399,0.051263537906137184,0.8245487364620938,0.055492032
FOODS_3_667,FOODS_3,2769,2283,8561.0,3.0917299,10,277,4,2.023543,0.050298717,0.00036114120621162876,0.8244853737811484,0.02485676
FOODS_3_771,FOODS_3,2124,1751,18661.0,8.785782,10,215,7,2.493305,0.07361469,0.018361581920903956,0.8243879472693032,0.029524943
FOODS_2_236,FOODS_2,2691,2218,29086.0,10.808621,10,277,7,2.8525975,0.18479143,0.010033444816053512,0.824228911185433,0.06478006
FOODS_3_196,FOODS_3,2365,1949,10233.0,4.32685,10,277,6,4.461281,0.1573977,0.025792811839323467,0.8241014799154334,0.03528083
HOBBIES_1_352,HOBBIES_1,1387,1143,6875.0,4.9567413,10,142,5,2.5901804,0.10007522,0.09444844989185291,0.8240807498197549,0.03863639
FOODS_3_805,FOODS_3,2629,2166,33889.0,12.890452,10,273,1,1.0,0.0,0.0,0.8238874096614682,0.0
FOODS_3_591,FOODS_3,2759,2273,16660.0,6.0384197,10,277,12,2.8716056,0.39129654,0.029358463211308444,0.8238492207321493,0.13626403
HOUSEHOLD_1_242,HOUSEHOLD_1,550,453,2140.0,3.8909092,10,71,3,4.865273,0.23472385,0.0036363636363636364,0.8236363636363636,0.048244745
FOODS_3_246,FOODS_3,2679,2206,14051.0,5.2448673,10,277,9,1.9485068,0.10880373,0.05039193729003359,0.8234415826801045,0.055839542
HOBBIES_1_001,HOBBIES_1,1478,1217,4248.0,2.8741543,10,149,5,8.296523,0.16797674,0.03856562922868741,0.8234100135317998,0.020246642
HOBBIES_1_310,HOBBIES_1,2769,2280,9711.0,3.5070422,10,277,6,5.337212,0.28640687,0.047670639219934995,0.8234019501625135,0.053662263
FOODS_3_005,FOODS_3,2762,2274,16050.0,5.8110065,10,277,5,2.076499,0.14407359,0.000724112961622013,0.8233164373642288,0.069382936
FOODS_3_463,FOODS_3,2047,1685,22189.0,10.839766,10,206,5,6.0449047,0.23514679,0.04934049829018075,0.8231558378114313,0.0389
FOODS_3_302,FOODS_3,2277,1874,30773.0,13.514712,10,277,6,1.495718,0.054132197,0.014492753623188406,0.8230127360562143,0.036191445
FOODS_3_183,FOODS_3,2644,2176,20521.0,7.7613463,10,272,3,3.0011346,0.07547702,0.044251134644478066,0.8229954614220878,0.025149494
FOODS_2_369,FOODS_2,841,692,2674.0,3.1795483,10,89,2,4.859762,0.17120911,0.0035671819262782403,0.8228299643281808,0.035229936
HOBBIES_1_383,HOBBIES_1,2218,1825,8243.0,3.716411,10,256,4,2.9788322,0.032415017,0.001352569882777277,0.8228133453561768,0.010881787
FOODS_3_083,FOODS_3,2769,2278,23441.0,8.465511,10,277,6,18.798038,0.5288916,0.04730949801372337,0.8226796677500903,0.02813547
HOBBIES_1_038,HOBBIES_1,2770,2278,6024.0,2.1747293,10,277,2,3.2060468,0.022430915,0.0,0.8223826714801444,0.0069964402
FOODS_3_229,FOODS_3,1244,1023,9405.0,7.5602894,10,127,3,3.6335533,0.15334481,0.0008038585209003215,0.822347266881029,0.04220244
FOODS_2_172,FOODS_2,944,776,7447.0,7.888771,10,101,3,2.4640467,0.11722282,0.028601694915254237,0.8220338983050848,0.047573294
HOUSEHOLD_2_171,HOUSEHOLD_2,1137,934,3606.0,3.171504,10,122,2,3.820923,0.16450287,0.0,0.8214599824098505,0.043053176
FOODS_3_107,FOODS_3,2768,2273,61468.0,22.206648,10,277,8,2.5110009,0.14277992,0.05563583815028902,0.8211705202312138,0.056861755
HOUSEHOLD_2_250,HOUSEHOLD_2,2766,2270,8830.0,3.1923356,10,277,24,7.03688,1.0935862,0.06073752711496746,0.8206796818510484,0.15540782
HOUSEHOLD_2_369,HOUSEHOLD_2,2769,2272,11728.0,4.235464,10,277,7,6.483904,0.20904382,0.056338028169014086,0.8205128205128205,0.032240424
FOODS_2_144,FOODS_2,2373,1947,21582.0,9.094817,10,277,6,2.495432,0.06798125,0.011799410029498525,0.820480404551201,0.027242279
HOBBIES_1_297,HOBBIES_1,2740,2248,11158.0,4.072263,10,277,8,14.883722,0.3913307,0.00072992700729927,0.8204379562043795,0.026292529
FOODS_3_764,FOODS_3,2444,2005,155190.0,63.498363,10,247,3,2.9690835,0.10138611,0.008592471358428805,0.8203764320785597,0.034147274
FOODS_2_176,FOODS_2,2360,1936,11912.0,5.0474577,10,277,19,2.662377,0.22666867,0.04576271186440678,0.8203389830508474,0.0851377
FOODS_3_772,FOODS_3,2549,2091,41450.0,16.261278,10,277,8,5.3012753,0.36165532,0.18713220870929775,0.8203216947822676,0.06822044
HOUSEHOLD_1_371,HOUSEHOLD_1,845,693,6343.0,7.506509,10,97,2,4.860118,0.1326811,0.0,0.8201183431952662,0.027299976
FOODS_3_309,FOODS_3,2521,2067,7193.0,2.8532329,10,277,1,1.98,0.0,0.0,0.8199127330424435,0.0
FOODS_3_072,FOODS_3,1216,997,6145.0,5.053454,10,127,4,2.4942598,0.09933496,0.038651315789473686,0.8199013157894737,0.03982543
FOODS_3_585,FOODS_3,2623,2150,21909.0,8.35265,10,277,7,3.9411743,0.12706086,0.0057186427754479605,0.819672131147541,0.03223934
HOUSEHOLD_1_452,HOUSEHOLD_1,2770,2270,11735.0,4.236462,10,277,3,3.3102744,0.23532754,0.05198555956678701,0.8194945848375451,0.07109004
HOUSEHOLD_1_201,HOUSEHOLD_1,681,558,3625.0,5.3230543,10,73,1,4.84,0.0,0.0,0.8193832599118943,0.0
FOODS_3_182,FOODS_3,2756,2258,17441.0,6.3283744,10,277,5,1.9776487,0.103498116,0.045355587808417995,0.8193033381712627,0.05233392
FOODS_1_076,FOODS_1,2764,2264,14435.0,5.2225037,10,277,30,6.448173,1.1738747,0.05209840810419682,0.8191027496382055,0.18204765
HOUSEHOLD_1_261,HOUSEHOLD_1,1806,1479,4016.0,2.2236989,10,249,3,5.9965777,0.16763675,0.05149501661129568,0.8189368770764119,0.027955404
FOODS_2_025,FOODS_2,2496,2044,10857.0,4.3497596,10,277,16,3.8126042,0.17343707,0.07291666666666667,0.8189102564102564,0.045490447
FOODS_1_168,FOODS_1,2770,2268,15115.0,5.456679,10,277,7,2.154592,0.15018153,0.05848375451263538,0.8187725631768953,0.069703
HOBBIES_1_292,HOBBIES_1,1146,938,2692.0,2.34904,10,116,1,6.58,0.0,0.0,0.8184991273996509,0.0
HOUSEHOLD_1_043,HOUSEHOLD_1,942,771,4692.0,4.9808917,10,97,10,2.8503504,0.17339084,0.10509554140127389,0.8184713375796179,0.060831413
FOODS_3_111,FOODS_3,994,813,3349.0,3.3692153,10,103,1,4.98,0.0,0.0,0.817907444668008,0.0
HOBBIES_1_334,HOBBIES_1,1174,960,3500.0,2.9812605,10,125,1,5.98,0.0,0.0,0.817717206132879,0.0
HOUSEHOLD_1_074,HOUSEHOLD_1,2753,2251,10312.0,3.7457318,10,276,7,4.994744,0.29658023,0.050490374137304755,0.8176534689429713,0.059378468
FOODS_2_141,FOODS_2,2388,1952,17362.0,7.2705193,10,277,8,7.082237,0.2772596,0.06658291457286432,0.8174204355108877,0.03914859
HOUSEHOLD_1_311,HOUSEHOLD_1,1029,841,5393.0,5.2410107,10,119,5,3.8944511,0.31184685,0.0009718172983479105,0.8172983479105929,0.08007466
FOODS_3_193,FOODS_3,2475,2022,6102.0,2.4654546,10,277,8,2.4302263,0.14588076,0.0044444444444444444,0.816969696969697,0.060027644
FOODS_3_240,FOODS_3,1671,1365,7678.0,4.5948534,10,180,3,0.99932975,0.0175378,0.0011968880909634949,0.8168761220825853,0.017549563
FOODS_1_102,FOODS_1,2730,2230,13227.0,4.845055,10,277,4,1.7580733,0.06895722,0.00402930402930403,0.8168498168498168,0.039223175
FOODS_2_015,FOODS_2,906,740,4190.0,4.624724,10,110,5,2.5742164,0.17908701,0.10264900662251655,0.8167770419426048,0.06956953
FOODS_3_162,FOODS_3,2641,2157,18099.0,6.853086,10,277,4,1.9792049,0.10357317,0.044301400984475575,0.8167360848163574,0.0523307
FOODS_3_592,FOODS_3,2716,2218,34429.0,12.676362,10,273,4,7.2423344,0.26994085,0.055964653902798235,0.8166421207658321,0.037272632
FOODS_3_767,FOODS_3,2709,2212,97190.0,35.87671,10,277,15,0.9785788,0.041668613,0.09265411590992986,0.8165374677002584,0.042580742
FOODS_2_193,FOODS_2,1068,872,4326.0,4.050562,10,117,4,5.3408427,0.34073144,0.16853932584269662,0.8164794007490637,0.06379732
FOODS_2_331,FOODS_2,2200,1796,8875.0,4.034091,10,224,10,2.7521,0.1867139,0.07,0.8163636363636364,0.06784416
HOBBIES_1_382,HOBBIES_1,2744,2240,8982.0,3.2733235,10,277,1,1.97,0.0,0.0,0.8163265306122449,0.0
HOUSEHOLD_2_059,HOUSEHOLD_2,2770,2261,17708.0,6.39278,10,277,5,3.1465669,0.254118,0.005054151624548736,0.816245487364621,0.0807604
HOUSEHOLD_2_037,HOUSEHOLD_2,2769,2258,11284.0,4.0751176,10,277,8,10.925811,0.47305793,0.012278801011195377,0.8154568436258577,0.043297283
HOBBIES_1_183,HOBBIES_1,1527,1245,4212.0,2.7583497,10,154,4,7.95797,0.103493094,0.015717092337917484,0.8153241650294696,0.013004961
FOODS_3_651,FOODS_3,2770,2258,28928.0,10.443321,10,277,14,4.3098373,0.43209672,0.0018050541516245488,0.8151624548736462,0.100258246
FOODS_3_723,FOODS_3,2770,2258,288747.0,104.24079,10,277,9,1.3715379,0.13114554,0.1371841155234657,0.8151624548736462,0.09561933
HOBBIES_1_194,HOBBIES_1,2770,2258,22971.0,8.29278,10,277,4,2.6980362,0.22851774,0.023826714801444042,0.8151624548736462,0.084697805
HOUSEHOLD_2_408,HOUSEHOLD_2,2642,2153,9323.0,3.5287662,10,276,6,7.2766542,0.9557546,0.000757002271006813,0.8149129447388342,0.13134533
HOUSEHOLD_2_388,HOUSEHOLD_2,2770,2257,9355.0,3.3772564,10,277,5,6.970404,0.111388266,0.009747292418772563,0.8148014440433213,0.015980173
HOBBIES_1_012,HOBBIES_1,2769,2256,7384.0,2.6666667,10,277,5,6.471228,0.111372516,0.0,0.8147345612134345,0.017210415
HOBBIES_1_026,HOBBIES_1,1446,1178,3521.0,2.434993,10,158,5,17.936611,0.5106303,0.005532503457814661,0.8146611341632088,0.028468605
HOUSEHOLD_2_170,HOUSEHOLD_2,2756,2245,10113.0,3.6694484,10,277,4,1.4844049,0.031543016,0.0047169811320754715,0.8145863570391872,0.021249603
FOODS_3_168,FOODS_3,2667,2172,14174.0,5.3145857,10,277,10,3.7531683,0.1749126,0.05399325084364454,0.8143982002249719,0.046603985
HOBBIES_1_031,HOBBIES_1,2767,2253,6172.0,2.2305746,10,277,4,10.979028,0.030599436,0.0,0.8142392482833394,0.0027870806
HOUSEHOLD_1_488,HOUSEHOLD_1,2675,2178,21851.0,8.168598,10,277,3,9.887719,0.29067972,0.05345794392523365,0.8142056074766355,0.029398056
HOUSEHOLD_1_255,HOUSEHOLD_1,2766,2252,7952.0,2.8749096,10,277,4,9.360973,0.24838114,0.0010845986984815619,0.8141720896601591,0.026533687
HOUSEHOLD_1_127,HOUSEHOLD_1,2430,1978,19260.0,7.9259257,10,277,2,7.978354,0.08114408,0.00041152263374485596,0.8139917695473251,0.010170529
FOODS_3_316,FOODS_3,2138,1740,12426.0,5.8119736,10,215,7,2.4953647,0.06694051,0.014967259120673527,0.813844714686623,0.026825942
HOBBIES_1_356,HOBBIES_1,2770,2254,11178.0,4.035379,10,277,8,5.6381664,0.25619796,0.04693140794223827,0.8137184115523466,0.045439944
FOODS_3_625,FOODS_3,2147,1747,11853.0,5.5207267,10,230,5,2.9916673,0.19873343,0.047973917093619006,0.8136935258500233,0.06642899
FOODS_2_241,FOODS_2,1948,1585,56135.0,28.816734,10,199,4,2.3400207,0.080271795,0.037987679671457907,0.8136550308008214,0.034303885
FOODS_1_073,FOODS_1,2761,2246,12105.0,4.384281,10,277,7,1.9851793,0.10168277,0.02390438247011952,0.8134733792104311,0.05122095
HOBBIES_1_172,HOBBIES_1,2770,2253,9814.0,3.5429604,10,277,7,2.925137,0.09144563,0.04693140794223827,0.8133574007220217,0.031262
FOODS_2_320,FOODS_2,1414,1150,13497.0,9.545261,10,149,10,1.8017397,0.21727079,0.0685997171145686,0.8132956152758133,0.12058944
FOODS_3_452,FOODS_3,2765,2248,9229.0,3.3377938,10,277,10,4.9714,0.12283625,0.019891500904159132,0.8130198915009041,0.024708584
FOODS_3_810,FOODS_3,2111,1716,19009.0,9.004737,10,216,10,2.4932828,0.12101417,0.06631927996210327,0.8128848886783515,0.048536077
HOBBIES_1_260,HOBBIES_1,2020,1642,7425.0,3.6757426,10,203,4,12.629659,0.3289797,0.0,0.8128712871287128,0.026048185
FOODS_1_153,FOODS_1,2740,2227,18946.0,6.9145985,10,277,6,1.8841387,0.092363946,0.0018248175182481751,0.8127737226277372,0.04902184
FOODS_3_128,FOODS_3,2679,2177,17123.0,6.391564,10,277,6,2.985868,0.115781195,0.0593505039193729,0.8126166480029862,0.038776394
FOODS_1_036,FOODS_1,2759,2242,25684.0,9.30917,10,277,3,1.7548314,0.07196882,0.003624501631025734,0.8126132656759696,0.041011818
HOUSEHOLD_2_501,HOUSEHOLD_2,1642,1334,4163.0,2.5353227,10,171,6,8.204196,0.33007947,0.08160779537149818,0.8124238733252132,0.040233005
FOODS_2_289,FOODS_2,2441,1983,31262.0,12.807046,10,277,7,2.4813354,0.10371351,0.011470708725931995,0.8123719786972552,0.04179746
FOODS_1_047,FOODS_1,2760,2242,19972.0,7.236232,10,277,5,3.3428333,0.16358238,0.009420289855072464,0.8123188405797102,0.04893525
HOBBIES_1_278,HOBBIES_1,2696,2190,75881.0,28.145771,10,277,9,0.5588687,0.027067209,0.0478486646884273,0.8123145400593472,0.04843214
FOODS_3_573,FOODS_3,1790,1454,29477.0,16.467598,10,227,2,0.99993294,0.0028363168,0.0005586592178770949,0.8122905027932961,0.002836507
FOODS_2_242,FOODS_2,2429,1973,23048.0,9.488679,10,277,7,2.4802222,0.10841884,0.011527377521613832,0.8122684232194318,0.043713357
FOODS_3_019,FOODS_3,2677,2174,13558.0,5.064625,10,277,11,1.9479343,0.15834731,0.04333208815838625,0.8121031004856182,0.081289865
FOODS_2_184,FOODS_2,2265,1839,29864.0,13.184989,10,273,11,4.8696246,0.41550982,0.04944812362030905,0.8119205298013245,0.085326865
HOUSEHOLD_2_246,HOUSEHOLD_2,2767,2246,5915.0,2.1376944,10,277,2,7.8743367,0.058752894,0.0046982291290206,0.8117094325984822,0.0074613136
FOODS_3_583,FOODS_3,1192,967,12796.0,10.7348995,10,127,4,1.483515,0.039768122,0.00587248322147651,0.8112416107382551,0.026806686
FOODS_3_689,FOODS_3,1673,1357,16612.0,9.929468,10,169,9,2.8209562,0.1258599,0.01972504482964734,0.8111177525403467,0.044616044
HOBBIES_1_144,HOBBIES_1,2760,2238,8876.0,3.2159421,10,277,8,11.201478,0.41793963,0.011956521739130435,0.8108695652173913,0.037311114
HOUSEHOLD_2_021,HOUSEHOLD_2,2759,2237,5886.0,2.1333816,10,277,5,4.443512,0.10413469,0.0021747009786154403,0.8108010148604566,0.023435222
HOUSEHOLD_2_509,HOUSEHOLD_2,2767,2243,11142.0,4.026744,10,277,3,8.984601,0.10262308,0.005059631369714492,0.8106252258764004,0.011422108
FOODS_3_797,FOODS_3,2008,1627,17901.0,8.914841,10,267,4,4.0103784,0.118214004,0.03187250996015936,0.8102589641434262,0.02947702
HOUSEHOLD_2_492,HOUSEHOLD_2,2675,2167,10996.0,4.1106544,10,277,9,5.920097,0.22855695,0.005233644859813084,0.8100934579439253,0.03860696
FOODS_2_283,FOODS_2,2434,1971,30778.0,12.645029,10,277,10,1.4170583,0.117870785,0.03368940016433854,0.8097781429745275,0.083179906
HOUSEHOLD_1_428,HOUSEHOLD_1,2770,2243,9287.0,3.3527076,10,277,3,7.9669423,0.1286581,0.0007220216606498195,0.8097472924187725,0.016148994
FOODS_3_021,FOODS_3,2243,1816,30132.0,13.433794,10,225,13,2.2293403,0.2597716,0.12661613909942043,0.8096299598751672,0.11652397
FOODS_2_215,FOODS_2,714,578,6311.0,8.838936,10,74,4,1.869888,0.078121275,0.23529411764705882,0.8095238095238095,0.041778587
FOODS_2_228,FOODS_2,1858,1504,6176.0,3.3240044,10,215,2,4.866141,0.09663046,0.0,0.8094725511302476,0.01985772
FOODS_3_487,FOODS_3,1417,1147,30720.0,21.679605,10,277,3,1.6255893,0.06896596,0.0,0.8094565984474241,0.042425204
HOBBIES_1_076,HOBBIES_1,2749,2225,10658.0,3.877046,10,277,7,3.2659986,0.23404627,0.0036376864314296106,0.8093852309930883,0.07166147
HOBBIES_1_006,HOBBIES_1,2170,1756,13273.0,6.11659,10,219,4,1.0026821,0.03957818,0.011981566820276499,0.8092165898617512,0.03947231
HOBBIES_1_288,HOBBIES_1,2741,2218,45664.0,16.659613,10,277,7,0.5579679,0.027889116,0.049616928128420286,0.8091937249179132,0.04998337
FOODS_2_284,FOODS_2,2284,1848,8689.0,3.8042908,10,263,2,2.469247,0.03598988,0.00043782837127845885,0.809106830122592,0.014575245
HOUSEHOLD_1_443,HOUSEHOLD_1,2708,2191,29706.0,10.969719,10,275,9,2.5104873,0.13508743,0.12813884785819793,0.8090841949778435,0.053809248
FOODS_3_528,FOODS_3,2678,2166,9097.0,3.396938,10,277,9,4.971796,0.119531,0.020911127707244213,0.8088125466766244,0.024041815
HOUSEHOLD_1_415,HOUSEHOLD_1,2369,1916,5381.0,2.2714226,10,254,6,12.566327,0.19014113,0.001266357112705783,0.8087800759814268,0.015131002
HOUSEHOLD_1_190,HOUSEHOLD_1,1208,977,4926.0,4.0778146,10,124,2,4.946035,0.012030872,0.0,0.8087748344370861,0.0024324276
FOODS_3_491,FOODS_3,2770,2240,198993.0,71.83863,10,277,11,1.3579314,0.12768893,0.14765342960288808,0.8086642599277978,0.094031945
FOODS_3_738,FOODS_3,2770,2240,74044.0,26.730686,10,277,9,1.3701661,0.13253035,0.13971119133574006,0.8086642599277978,0.096725754
HOUSEHOLD_1_004,HOUSEHOLD_1,2768,2238,31704.0,11.453757,10,277,5,2.1958635,0.2190937,0.028179190751445087,0.8085260115606936,0.09977564
HOBBIES_1_413,HOBBIES_1,2761,2232,13930.0,5.0452733,10,277,7,4.7982287,0.2787154,0.009779065555957986,0.8084027526258601,0.058087144
HOUSEHOLD_1_113,HOUSEHOLD_1,1513,1223,14585.0,9.639789,10,186,3,5.890403,0.28165025,0.06014540647719762,0.8083278255122274,0.047815107
FOODS_3_612,FOODS_3,2550,2061,11208.0,4.395294,10,277,6,4.151506,0.2367927,0.005098039215686275,0.808235294117647,0.057037782
HOUSEHOLD_2_184,HOUSEHOLD_2,2770,2237,10474.0,3.7812274,10,277,4,1.9630578,0.017156059,0.0007220216606498195,0.8075812274368231,0.0087394575
HOUSEHOLD_1_284,HOUSEHOLD_1,1391,1123,8418.0,6.051761,10,149,2,4.9492526,0.01385998,0.0,0.807332854061826,0.0028004188
HOUSEHOLD_2_505,HOUSEHOLD_2,2756,2225,7239.0,2.6266327,10,277,7,4.9592376,0.16064817,0.0047169811320754715,0.8073294629898403,0.032393724
FOODS_3_560,FOODS_3,2023,1633,12155.0,6.0084033,10,214,3,2.849145,0.07635173,0.022738507167572912,0.8072170044488384,0.026798122
HOUSEHOLD_2_472,HOUSEHOLD_2,2675,2159,9340.0,3.4915888,10,275,4,7.270082,0.9492659,0.0,0.8071028037383178,0.13057156
FOODS_3_464,FOODS_3,2742,2213,16261.0,5.9303427,10,275,5,3.4797375,0.21131909,0.055433989788475566,0.8070751276440554,0.060728457
FOODS_3_703,FOODS_3,915,738,5674.0,6.2010927,10,114,1,1.9800001,0.0,0.0,0.8065573770491803,0.0
FOODS_3_054,FOODS_3,2753,2220,62747.0,22.792227,10,277,6,2.026313,0.20540401,0.04831093352706139,0.8063930257900472,0.10136835
FOODS_3_274,FOODS_3,2705,2181,43935.0,16.242144,10,277,13,1.3721923,0.13731027,0.15526802218114602,0.8062846580406654,0.10006635
HOBBIES_1_392,HOBBIES_1,1125,907,3404.0,3.0257778,10,115,1,12.98,0.0,0.0,0.8062222222222222,0.0
FOODS_2_192,FOODS_2,2162,1743,16653.0,7.70259,10,277,11,1.8464524,0.20732324,0.045328399629972246,0.8061979648473635,0.11228193
FOODS_2_055,FOODS_2,2341,1887,16089.0,6.872704,10,277,13,2.5021873,0.1574275,0.0598035027765912,0.8060657838530543,0.06291596
FOODS_3_614,FOODS_3,2757,2222,46942.0,17.026478,10,277,14,0.97772217,0.042138476,0.07798331519767863,0.8059484947406601,0.04309862
HOUSEHOLD_1_405,HOUSEHOLD_1,1220,983,3349.0,2.745082,10,140,1,2.98,0.0,0.0,0.8057377049180328,0.0
HOUSEHOLD_1_399,HOUSEHOLD_1,2512,2024,68861.0,27.412819,10,252,6,1.0400399,0.049956568,0.054140127388535034,0.8057324840764332,0.04803332
HOUSEHOLD_1_099,HOUSEHOLD_1,2633,2121,10935.0,4.1530576,10,277,3,2.3662856,0.021201309,0.00037979491074819596,0.8055450056969237,0.008959742
HOBBIES_1_023,HOBBIES_1,2770,2230,21223.0,7.6617327,10,277,3,3.4310324,0.13893789,0.05631768953068592,0.8050541516245487,0.040494487
HOUSEHOLD_1_120,HOUSEHOLD_1,2270,1826,5486.0,2.4167402,10,277,5,4.456057,0.058766525,0.006607929515418502,0.8044052863436123,0.01318801
HOUSEHOLD_2_036,HOUSEHOLD_2,2764,2223,8044.0,2.910275,10,277,1,3.97,0.0,0.0,0.8042691751085383,0.0
HOUSEHOLD_1_133,HOUSEHOLD_1,1946,1565,7485.0,3.8463514,10,203,2,3.1200511,0.0022668836,0.0,0.8042137718396711,0.0007265534
FOODS_3_135,FOODS_3,1297,1043,46287.0,35.68774,10,260,4,1.4039398,0.12579983,0.0007710100231303007,0.8041634541249036,0.08960486
FOODS_3_729,FOODS_3,2624,2110,15140.0,5.769817,10,277,5,3.9418294,0.12471977,0.009908536585365854,0.8041158536585366,0.03164007
FOODS_3_062,FOODS_3,2644,2126,10774.0,4.0748863,10,277,7,2.8284833,0.08023007,0.00680786686838124,0.8040847201210287,0.02836505
HOUSEHOLD_1_204,HOUSEHOLD_1,2571,2067,18499.0,7.195255,10,258,3,1.8828006,0.025760328,0.005056398288603656,0.8039673278879813,0.013681921
HOUSEHOLD_2_287,HOUSEHOLD_2,2769,2226,8889.0,3.210184,10,277,5,1.905984,0.05056811,0.005055976886962802,0.8039003250270856,0.026531236
FOODS_2_376,FOODS_2,2613,2100,22592.0,8.646001,10,277,9,1.9076655,0.1017932,0.08495981630309989,0.8036739380022963,0.05336009
HOBBIES_1_100,HOBBIES_1,2768,2224,7688.0,2.7774568,10,277,7,11.214559,0.30620095,0.00939306358381503,0.8034682080924855,0.027303878
FOODS_3_029,FOODS_3,2635,2117,24757.0,9.395446,10,277,10,1.3698672,0.14048763,0.15445920303605312,0.8034155597722961,0.102555655
FOODS_3_179,FOODS_3,2065,1659,5399.0,2.614528,10,241,5,4.3450413,0.4964223,0.005811138014527845,0.8033898305084746,0.1142503
FOODS_3_493,FOODS_3,2679,2152,20388.0,7.6103024,10,270,5,7.245588,0.26898536,0.05785740948114968,0.8032848077640911,0.037124023
FOODS_2_363,FOODS_2,1103,886,6172.0,5.5956483,10,113,4,2.4937713,0.058478206,0.013599274705349048,0.8032638259292838,0.023449708
FOODS_3_788,FOODS_3,2728,2191,29565.0,10.83761,10,273,12,3.7747252,0.1937413,0.06378299120234604,0.8031524926686217,0.051325936
FOODS_3_090,FOODS_3,2770,2224,1016555.0,366.98737,10,277,11,1.3616787,0.12306912,0.1447653429602888,0.8028880866425993,0.09038044
HOUSEHOLD_2_050,HOUSEHOLD_2,2633,2114,7842.0,2.9783516,10,275,5,7.2753015,0.9549942,0.0007595898214963919,0.8028864413216863,0.13126524
FOODS_3_323,FOODS_3,1861,1494,6596.0,3.544331,10,187,2,2.4756153,0.04567899,0.006985491671144546,0.8027941966684579,0.018451571
FOODS_2_292,FOODS_2,740,594,5404.0,7.302703,10,90,2,3.1186488,0.14967102,0.0,0.8027027027027027,0.047992267
FOODS_2_039,FOODS_2,1799,1444,5518.0,3.0672596,10,212,6,4.8110895,0.21436103,0.007226236798221234,0.802668148971651,0.04455561
HOUSEHOLD_1_504,HOUSEHOLD_1,2191,1758,5447.0,2.4860795,10,220,4,3.1114242,0.20344879,0.0013692377909630307,0.8023733455043359,0.06538767
HOBBIES_1_159,HOBBIES_1,2739,2197,10205.0,3.7258124,10,277,6,3.237269,0.042173304,0.006206644760861628,0.8021175611537057,0.013027433
HOUSEHOLD_2_247,HOUSEHOLD_2,2764,2217,7095.0,2.566932,10,277,3,3.9694574,0.07969628,0.007597684515195369,0.8020984081041969,0.020077374
FOODS_2_085,FOODS_2,2343,1879,14636.0,6.246692,10,271,13,3.5167308,0.26173103,0.1506615450277422,0.8019632949210413,0.07442453
FOODS_3_325,FOODS_3,2165,1736,12274.0,5.669284,10,220,6,2.4941616,0.07109912,0.016166281755196306,0.8018475750577367,0.02850622
